,char,unicode
0,マ,0x30de
1,マ,0x30de
2,マ,0x30de
3,マ,0x30de
4,マ,0x30de
5,マ,0x30de
6,マ,0x30de
7,マ,0x30de
8,マ,0x30de
9,マ,0x30de
10,マ,0x30de
11,マ,0x30de
12,マ,0x30de
13,マ,0x30de
14,マ,0x30de
15,マ,0x30de
16,マ,0x30de
17,マ,0x30de
18,マ,0x30de
19,マ,0x30de
20,マ,0x30de
21,マ,0x30de
22,マ,0x30de
23,マ,0x30de
24,マ,0x30de
25,マ,0x30de
26,マ,0x30de
27,マ,0x30de
28,マ,0x30de
29,マ,0x30de
30,マ,0x30de
31,マ,0x30de
32,マ,0x30de
33,マ,0x30de
34,マ,0x30de
35,マ,0x30de
36,マ,0x30de
37,マ,0x30de
38,マ,0x30de
39,マ,0x30de
40,マ,0x30de
41,マ,0x30de
42,マ,0x30de
43,マ,0x30de
44,マ,0x30de
45,マ,0x30de
46,マ,0x30de
47,マ,0x30de
48,マ,0x30de
49,マ,0x30de
50,マ,0x30de
51,マ,0x30de
52,マ,0x30de
53,マ,0x30de
54,マ,0x30de
55,マ,0x30de
56,マ,0x30de
57,マ,0x30de
58,マ,0x30de
59,マ,0x30de
60,マ,0x30de
61,マ,0x30de
62,マ,0x30de
63,マ,0x30de
64,マ,0x30de
65,マ,0x30de
66,マ,0x30de
67,マ,0x30de
68,マ,0x30de
69,マ,0x30de
70,マ,0x30de
71,マ,0x30de
72,マ,0x30de
73,マ,0x30de
74,マ,0x30de
75,マ,0x30de
76,マ,0x30de
77,マ,0x30de
78,マ,0x30de
79,マ,0x30de
80,マ,0x30de
81,マ,0x30de
82,マ,0x30de
83,マ,0x30de
84,マ,0x30de
85,マ,0x30de
86,マ,0x30de
87,マ,0x30de
88,マ,0x30de
89,マ,0x30de
90,マ,0x30de
91,マ,0x30de
92,マ,0x30de
93,マ,0x30de
94,マ,0x30de
95,マ,0x30de
96,マ,0x30de
97,マ,0x30de
98,マ,0x30de
99,マ,0x30de
100,マ,0x30de
101,マ,0x30de
102,マ,0x30de
103,マ,0x30de
104,マ,0x30de
105,マ,0x30de
106,マ,0x30de
107,マ,0x30de
108,マ,0x30de
109,マ,0x30de
110,マ,0x30de
111,マ,0x30de
112,マ,0x30de
113,マ,0x30de
114,マ,0x30de
115,マ,0x30de
116,マ,0x30de
117,マ,0x30de
118,マ,0x30de
119,マ,0x30de
120,マ,0x30de
121,マ,0x30de
122,マ,0x30de
123,マ,0x30de
