,char,unicode
0,0,0x30
1,0,0x30
2,0,0x30
3,0,0x30
4,0,0x30
5,0,0x30
6,0,0x30
7,0,0x30
8,0,0x30
9,0,0x30
10,0,0x30
11,0,0x30
12,0,0x30
13,0,0x30
14,0,0x30
15,0,0x30
16,0,0x30
17,0,0x30
18,0,0x30
19,0,0x30
20,0,0x30
21,0,0x30
22,0,0x30
23,0,0x30
24,0,0x30
25,0,0x30
26,0,0x30
27,0,0x30
28,0,0x30
29,0,0x30
30,0,0x30
31,0,0x30
32,0,0x30
33,0,0x30
34,0,0x30
35,0,0x30
36,0,0x30
37,0,0x30
38,0,0x30
39,0,0x30
40,0,0x30
41,0,0x30
42,0,0x30
43,0,0x30
44,0,0x30
45,0,0x30
46,0,0x30
47,0,0x30
48,0,0x30
49,0,0x30
50,0,0x30
51,0,0x30
52,0,0x30
53,0,0x30
54,0,0x30
55,0,0x30
56,0,0x30
57,0,0x30
58,0,0x30
59,0,0x30
60,0,0x30
61,0,0x30
62,0,0x30
63,0,0x30
64,0,0x30
65,0,0x30
66,0,0x30
67,0,0x30
68,0,0x30
69,0,0x30
70,0,0x30
71,0,0x30
72,0,0x30
73,0,0x30
74,0,0x30
75,0,0x30
76,0,0x30
77,0,0x30
78,0,0x30
79,0,0x30
80,0,0x30
81,0,0x30
82,0,0x30
83,0,0x30
84,0,0x30
85,0,0x30
86,0,0x30
87,0,0x30
88,0,0x30
89,0,0x30
90,0,0x30
91,0,0x30
92,0,0x30
93,0,0x30
94,0,0x30
95,0,0x30
96,0,0x30
97,0,0x30
98,0,0x30
99,0,0x30
100,0,0x30
101,0,0x30
102,0,0x30
103,0,0x30
104,0,0x30
105,0,0x30
106,0,0x30
107,0,0x30
108,0,0x30
109,0,0x30
110,0,0x30
111,0,0x30
112,0,0x30
113,0,0x30
114,0,0x30
115,0,0x30
116,0,0x30
117,0,0x30
118,0,0x30
119,0,0x30
120,0,0x30
121,0,0x30
122,0,0x30
123,0,0x30
124,0,0x30
125,0,0x30
126,0,0x30
127,0,0x30
128,0,0x30
129,0,0x30
130,0,0x30
131,0,0x30
132,0,0x30
133,0,0x30
134,0,0x30
